year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,is_eom_payday,payday_intensity,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_m1,cos_m1,sin_w2,cos_w2,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,hol_hung_kings,tet_days_diff,tet_in_7,tet_in_14,tet_in_30,tet_before_7,tet_after_7,tet_on,tet_intensity,tet_post_recovery,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,is_q1,is_q2,is_q3,is_q4,q3_odd_year
2015,10,9,4,282,4,0,22,8,31,0,0,0,0,0,0,0,0.0,-1545,-4.229979466119096,1,0,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337,0.9146788759587118,-0.40418133786075217,0.5267547528105533,0.8500173118187022,-0.769030859258918,0.6392116531380589,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,0.7818314824680296,0.6234898018587337,-0.10116832198743204,-0.9948693233918952,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2013,2,3,6,34,1,1,25,2,28,0,0,0,0,0,1,1,0.55,-2523,-6.907597535934292,1,0,0,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0.9831469737221499,-0.1828169249850199,0.7187918772884232,-0.6952253139408722,0.21547731504673012,-0.976508846196619,-0.7818314824680299,0.6234898018587334,0.4338837391175581,0.9009688679024191,-0.9749279121818235,-0.2225209339563148,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,-7,1,1,1,1,0,0,0.7666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,4.0,26.0,15.0,1,1,0,0,0,0
2016,12,8,3,343,4,0,23,7,31,0,0,0,0,0,0,0,0.0,-1119,-3.0636550308008212,1,0,0,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,-0.9120525252759653,0.41007339725680186,-0.9992088560679752,0.039770113846058074,-0.9417589340994613,-0.33628873017668376,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,20.0,25.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2022,7,16,5,197,3,1,15,15,31,0,0,0,0,0,0,0,0.0,927,2.537987679671458,0,0,1,-0.24477230089725957,-0.9695805901076308,0.47465294389193496,0.8801730414269229,-0.6756562619728733,-0.7372168036994572,0.8355534504952139,0.5494091657094393,-0.9446165532223592,-0.3281761224987429,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,0.43388373911755845,-0.9009688679024189,-0.20129852008866114,0.9795299412524943,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,23.0,6.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2013,1,31,3,31,1,0,0,30,31,1,0,1,0,1,0,1,1.0,-2526,-6.915811088295688,1,0,0,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,0.9995786855478958,-0.029025013321975237,0.8460288880917339,-0.533137056031809,0.4575313760742512,-0.8891934772070711,0.43388373911755823,-0.900968867902419,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,-0.3943558551133206,0.9189578116202297,0,0,0,0,0,0,0,0,0,0,0,-10,0,1,1,0,0,0,0.6666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1.0,29.0,15.0,1,1,0,0,0,0
2020,8,17,0,230,3,0,14,16,31,0,0,0,0,0,0,0,0.0,229,0.6269678302532512,0,0,1,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,-0.641688797825113,0.7669651144255266,-0.11799115725973859,-0.9930146458177279,0.8035476485339095,0.5952404359043703,0.0,1.0,-0.10116832198743204,-0.9948693233918952,0.0,1.0,0.2012985200886598,0.9795299412524946,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2022,8,26,4,238,3,0,5,25,31,0,0,0,0,0,0,1,0.25,968,2.650239561943874,0,0,1,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,-0.2800440484743445,0.9599871514317777,-0.6200011953692753,-0.7846008652433858,0.9987235240803974,-0.05051061718521924,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203,0.7818314824680296,0.6234898018587337,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2015,4,23,3,113,2,0,7,22,30,0,0,0,0,0,0,0,0.0,-1714,-4.692676249144422,1,0,0,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,-0.4363729641045924,0.8997658785476209,0.9969215500633253,0.07840550375666766,-0.2903489800882665,-0.9569208273215206,0.43388373911755823,-0.900968867902419,-0.9945218953682733,-0.10452846326765423,-0.7818314824680299,0.6234898018587334,0.20791169081776084,-0.9781476007338054,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2021,1,28,3,28,1,0,3,27,31,0,0,0,0,0,0,1,0.8,393,1.0759753593429158,0,0,1,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,0.992098522791769,0.12546123335273648,0.9373419384643772,-0.3484108069446808,0.6692903895412567,-0.7430009249440493,0.43388373911755823,-0.900968867902419,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.050649168838712906,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,1,0,0,0,0.5,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2014,10,24,4,297,4,0,7,23,31,0,0,0,0,0,0,0,0.0,-1895,-5.188227241615332,1,0,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,0.37148096925728924,-0.9284405686308979,0.9998699583618592,-0.016126573270655895,0.4012289854475028,0.9159777842484869,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,0.7818314824680296,0.6234898018587337,0.10116832198743385,-0.9948693233918949,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2017,1,3,1,3,1,0,28,2,31,0,0,0,0,0,1,1,0.55,-1093,-2.9924709103353866,1,0,0,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,0.1542040475626894,0.988039023376751,0.20496611396949532,0.9787690698649216,0.2551824131233728,0.9668929289391521,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,1,0,0,0,0.16666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2013,12,24,1,358,4,0,7,23,31,0,0,0,0,0,0,0,0.0,-2199,-6.020533880903491,1,0,0,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,-0.3654839958133111,0.9308176238148564,-0.4784338202547005,0.8781236129591853,-0.5839514998576991,0.8117885474764618,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0.10116832198743385,-0.9948693233918949,0,0,0,0,0,0,0,0,1,0,0,-38,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,36.0,9.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2017,4,4,1,94,2,0,26,3,30,0,0,0,0,0,0,1,0.25,-1002,-2.7433264887063653,1,0,0,0.9989315138848577,-0.046215046983708354,-0.09233133369539122,-0.9957283388645872,-0.9903973200352558,0.1382503109109819,0.18387385105132759,0.9829498496360606,0.973401842704431,-0.22910445787810024,0.7818314824680298,0.6234898018587336,0.5877852522924731,0.8090169943749475,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,17.0,13.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2020,10,14,2,288,4,0,17,13,31,0,0,0,0,0,0,0,0.0,287,0.785763175906913,0,0,1,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835,0.748016955033124,-0.6636796177245262,0.8235472349556001,0.5672476988027237,-0.35344467127408813,0.9354554315134163,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2022,2,17,3,48,1,0,11,16,28,0,0,0,0,0,0,0,0.0,778,2.130047912388775,0,0,1,0.7350336741329412,0.6780306024735382,0.9967506498213929,-0.08054900421874167,0.6166212130956382,-0.7872599821916922,-0.16057454459499376,-0.9870237158387383,-0.8343701235229537,-0.5512045872199277,0.43388373911755823,-0.900968867902419,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0.4666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2018,1,28,6,28,1,1,3,27,31,0,0,0,0,0,0,1,0.8,-703,-1.9247091033538672,1,0,0,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,0.992098522791769,0.12546123335273648,0.9373419384643772,-0.3484108069446808,0.6692903895412567,-0.7430009249440493,-0.7818314824680299,0.6234898018587334,-0.72479278722912,0.6889669190756865,-0.9749279121818235,-0.2225209339563148,-0.9987165071710528,-0.050649168838712906,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,1,0,0,0,0.36666666666666664,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2013,1,16,2,16,1,0,15,15,31,0,0,0,0,0,0,0,0.0,-2541,-6.95687885010267,1,0,0,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0.7350336741329412,0.6780306024735382,0.8916401947968874,0.45274469960737107,0.981124629771712,0.19337647441020586,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,-0.433883739117558,-0.9009688679024191,-0.20129852008866114,0.9795299412524943,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,1,0,0,0,0.16666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2013,6,23,6,174,2,1,7,22,30,0,0,0,0,0,0,0,0.0,-2383,-6.524298425735798,1,0,0,0.14782713347053048,-0.9890132145779883,-0.29240597695107734,0.9562942772197719,0.4305596169818739,-0.9025621398133328,-0.5592523247663436,0.828997489286572,0.6756562619728741,-0.7372168036994565,-0.7818314824680299,0.6234898018587334,-0.9945218953682733,-0.10452846326765423,-0.9749279121818235,-0.2225209339563148,0.20791169081776084,-0.9781476007338054,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,0.0,29.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2022,7,2,5,183,3,1,29,1,31,0,0,0,1,0,1,1,0.55,913,2.4996577686516086,0,0,1,-0.00645086419810515,-0.9999791929590823,0.012901459949419653,0.9999167727021953,-0.01935151881832447,-0.9998127418269003,0.02580077239154065,0.9996671046623471,-0.03224895228930312,-0.9994798672690922,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,0.43388373911755845,-0.9009688679024189,0.39435585511331855,0.9189578116202306,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,9.0,20.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2021,4,24,5,114,2,1,6,23,30,0,0,0,0,0,0,0,0.0,479,1.3114305270362765,0,0,1,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745,-0.3893781415452015,0.9210779895789526,0.999953184360873,0.009676212407230897,-0.37148096925728835,-0.9284405686308982,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.10452846326765299,0.43388373911755845,-0.9009688679024189,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2013,2,18,0,49,1,0,10,17,28,0,0,0,0,0,0,0,0.0,-2508,-6.86652977412731,1,0,0,0.746588114532413,0.6652865452111116,0.9933900548258936,-0.11478762552212701,0.5751899607119775,-0.8180198708443175,-0.2280577712215198,-0.9736476020539838,-0.8786374941610001,-0.4774894280028391,0.0,1.0,-0.6234898018587338,-0.7818314824680296,0.0,1.0,0.9749279121818237,0.22252093395631384,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0.7333333333333333,1,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,19.0,11.0,15.0,1,1,0,0,0,0
2014,9,21,6,264,3,1,9,20,30,0,0,0,0,0,0,0,0.0,-1928,-5.278576317590692,1,0,0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922,0.87135100401364,0.490660195863106,-0.6317404220940748,0.775180004316675,-0.6564105761979343,-0.7544038410927505,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563148,0.8660254037844392,-0.4999999999999992,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,22.0,10.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2022,8,17,2,229,3,0,14,16,31,0,0,0,0,0,0,0,0.0,959,2.625598904859685,0,0,1,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,-0.6803978890506109,0.7328428976086707,-0.049436809113255716,-0.998777253397723,0.7494423368521941,0.662069621515383,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0.2012985200886598,0.9795299412524946,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2021,10,11,0,284,4,0,20,10,31,0,0,0,0,0,0,0,0.0,649,1.7768651608487338,0,0,1,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0.8681676914867171,-0.4962709536721089,0.6383844591746649,0.7697176640069205,-0.6482618097757141,0.761417510953298,0.0,1.0,0.8978045395707416,-0.4403941515576344,0.0,1.0,-0.7907757369376986,-0.6121059825476627,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2022,4,17,6,107,2,1,13,16,30,0,0,0,0,0,0,0,0.0,837,2.291581108829569,0,0,1,0.9638074231367307,-0.26659942067929354,-0.5139010013093103,-0.8578494977869301,-0.6897960046655887,0.7240037789593305,0.8816994317707848,0.4718115217065765,0.21967488921888165,-0.9755731356729089,-0.7818314824680299,0.6234898018587334,-0.20791169081775907,-0.9781476007338057,-0.9749279121818235,-0.2225209339563148,0.4067366430757997,0.9135454576426011,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,30.0,0.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2018,6,11,0,162,2,0,19,10,30,0,0,0,0,0,0,0,0.0,-569,-1.5578370978781657,1,0,0,0.3474028211842774,-0.9377159910299093,-0.6515303615068021,0.75862255966641,0.8744980560685747,-0.48502901968055895,-0.9885312610933433,0.15101637606963153,0.9794250862518059,0.2018080781848007,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2020,1,15,2,15,1,0,16,14,31,0,0,0,0,0,0,0,0.0,14,0.038329911019849415,0,0,1,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0.6990793005655562,0.7150441465537444,0.8584015232918917,0.512978386299228,0.9608854255574977,0.27694620226893646,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,0,0,0,0,0,0,0,0,0,0,0,-10,0,1,1,0,0,0,0.6666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2021,9,28,1,271,3,0,2,27,30,0,0,0,0,1,0,1,0.8,636,1.7412731006160165,0,0,1,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357,0.9885312610933431,0.15101637606963247,-0.20075493140682626,0.97964149438243,-0.9682507501166719,-0.24998096907265197,0.7818314824680298,0.6234898018587336,-0.5877852522924734,0.8090169943749473,0.9749279121818236,-0.22252093395631434,-0.9510565162951538,0.309016994374947,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,29.0,3.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2020,1,19,6,19,1,1,12,18,31,0,0,0,0,0,0,0,0.0,18,0.049281314168377825,0,0,1,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121247,0.5565755266413303,0.9655071658143364,0.2603764827344581,0.9979887423155984,-0.06339140486951038,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,-0.9749279121818235,-0.2225209339563148,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,0,-6,1,1,1,1,0,0,0.8,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2013,11,27,2,331,4,0,3,26,30,0,0,0,0,0,0,1,0.55,-2226,-6.094455852156058,1,0,0,-0.5556819724760489,0.8313949395234058,-0.9239823598019431,0.3824350909302552,-0.9807065438204114,-0.19548574093223126,-0.7067265555776158,-0.7074868024503349,-0.19443122004766272,-0.9809161537413773,0.9749279121818236,-0.22252093395631434,-0.743144825477394,0.6691306063588585,-0.433883739117558,-0.9009688679024191,-0.9945218953682734,-0.10452846326765272,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,9.0,36.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2016,8,14,6,227,3,1,17,13,31,0,0,0,0,0,0,0,0.0,-1235,-3.381245722108145,1,0,0,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,-0.7522826980987245,0.6588404527207655,0.08804825782465771,-0.9961162102355541,0.6250496486104348,0.7805849965070889,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,-0.9749279121818235,-0.2225209339563148,-0.848644257494751,0.5289640103269624,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2015,10,4,6,277,4,1,27,3,31,0,0,0,0,0,0,1,0.25,-1550,-4.243668720054757,1,0,0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482,0.9875365065492302,-0.15739011478660975,0.20917350564635714,0.9778785428342384,-0.9655071658143365,0.2603764827344576,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,-0.9749279121818235,-0.2225209339563148,0.9377521321470804,0.3473052528448203,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2017,4,21,4,111,2,0,9,20,30,0,0,0,0,0,0,0,0.0,-985,-2.6967830253251197,1,0,0,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,-0.5267547528105542,0.8500173118187018,0.9767399525103048,0.21442729576751102,-0.12226061766546593,-0.9924980309139453,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.7818314824680296,0.6234898018587337,0.8660254037844392,-0.4999999999999992,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2017,5,3,2,123,2,0,28,2,31,0,0,0,0,0,1,1,0.55,-973,-2.6639288158795345,1,0,0,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086,0.0644643571073618,0.9979200101524843,0.8198708615029215,-0.5725484874300667,-0.9146788759587107,-0.4041813378607547,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2021,8,22,6,234,3,1,9,21,31,0,0,0,0,0,0,0,0.0,599,1.6399726214921286,0,0,1,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,-0.4708632887360563,0.8822061909330864,-0.3834282907116399,-0.9235706501843539,0.9572324433233115,0.28931997761869704,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,-0.9749279121818235,-0.2225209339563148,0.7907757369376984,-0.612105982547663,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,23.0,10.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2014,8,30,5,242,3,1,1,29,31,0,0,1,0,1,0,1,1.0,-1950,-5.338809034907597,1,0,0,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.07733361695682096,0.9970052716452285,-0.8099008190265968,-0.5865668447330172,0.9231578729647043,-0.38442104726885457,-0.9749279121818236,-0.2225209339563146,-0.3943558551133187,0.9189578116202306,0.43388373911755845,-0.9009688679024189,-0.7247927872291202,0.6889669190756863,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0.0,32.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
